6.667956992238893710e-02,4.951621478083038236e-02,4.980815940352812526e-02,1.022137413086023072e-01,-7.691723172059468372e-02,9.926721106936026162e-02,5.564628962595394995e-02,-7.339285861920293030e-02,-4.027992825137200611e-02,1.538788570014199691e-02,4.581953498920828677e-02,-2.414630435570729733e-02,-4.817772811068122413e-02,3.385645937321189042e-02,-1.650490234343668025e-02,4.849763680338878974e-02,-1.005293303519687875e-01,5.337256989700634585e-02,5.924720182263262108e-02,1.051580004794916978e-01,5.433972118119558686e-02,1.090703456027849877e-01,-1.260778667047068695e-02,-6.006204312193797606e-02,1.110372796618062236e-01,-2.102023802118544501e-03,4.049926381619049776e-02,6.128467200949284238e-02,7.745495708548338909e-02,-2.929908011894370376e-02,9.958957892293746061e-02,-4.113960244552798684e-02,7.901711368886879527e-02,1.103284896180365821e-01,-8.332975768453773635e-02,-3.075950764399764531e-02,-4.315921855129317697e-02,4.302691794825463240e-03,3.888840205579971454e-02,-7.051177046634397871e-02,-4.622339624689193738e-02,-4.315171771769836517e-02,4.184543032720745154e-02,-5.138372031412691276e-02,-1.085949532097616049e-01,-8.604948203594094125e-02,8.567131313665364567e-02,5.893834171600222799e-02,-1.009438643835215837e-01,8.835417442170930002e-02,2.889200118996326089e-02,7.139558674402962657e-02,6.341158805264110465e-02,-9.438615176729543699e-02,-1.915461098206397775e-02,8.848764608888709526e-02,-5.568937599892866130e-02,-7.592810874659464138e-02,9.943236613156061776e-02,-9.892008823576106669e-02,2.304690317188378204e-02,-1.000856349587562061e-01,1.208896104400732432e-02,-1.426280678197259372e-02,-3.739401805475482676e-02,-6.331703351654756340e-02,3.587632228208410823e-02,5.149526939807008707e-02,-2.069791577598564455e-02,-9.419666105484537921e-02,1.039456374031083319e-01,-3.185323597346362973e-02,9.186740719531946708e-02,-8.731085326156515225e-02,-5.932316983030271745e-02,-8.032884669577501635e-02,-8.347642796385430775e-02,6.183411686004164354e-02,6.004518924198427865e-02,-1.198971160298505957e-02
-7.555859482668406124e-02,3.288488635840979262e-03,-3.362916769888717183e-02,9.364204165077119613e-02,1.118343787696516461e-01,-9.578770073717864098e-02,-1.032925458938586533e-01,9.970597302790758232e-02,6.201242031130994176e-02,-7.985112362255637752e-02,2.587465179260683285e-02,-2.751246717481455051e-02,-6.191975988749016425e-03,7.936752216419820649e-02,9.636750549594522153e-02,2.450116017734783186e-02,-4.682765561029247903e-02,-1.100718632690071558e-01,-9.103164110183496749e-02,-4.049708005224043374e-03,-2.767062417449365694e-02,4.890199667317188942e-02,1.252404205946671019e-02,-1.093954156884019424e-01,1.054180031142430696e-02,-2.291041045909197535e-02,5.886331480270916294e-02,9.456365294052389292e-02,-9.108519824534368203e-02,-4.968225654850213363e-02,9.571583388857321517e-02,-1.493747600144025231e-02,-4.202539682623566281e-02,5.139316161209049605e-02,-4.459670165450239920e-02,-7.270039568904768101e-02,7.499177439435879278e-02,-9.276614908612076937e-02,-1.004487308052198768e-01,1.450750445059647425e-02,9.615596657732902730e-02,-2.610022247554211541e-02,-5.940486644511353692e-02,1.052764549938372124e-01,-7.502919800350410506e-02,-8.898222491292798186e-02,-9.391884435804505327e-02,1.056948037288191478e-01,-9.805824503778504120e-02,1.026774041653285077e-02,-3.945163319486237608e-02,1.398431553389667056e-02,-1.003170133703534389e-01,-1.927935261794295682e-02,4.672207763886971482e-02,-9.193476644383398455e-02,-7.415328594314728183e-02,-1.833236133643343507e-02,1.026121832055477828e-01,-5.872037621558622716e-02,-5.930807203678921391e-02,-8.441427422691130666e-02,5.991668472764966058e-02,-4.434914268183357683e-02,-4.122799558090022021e-02,-1.010575027112860375e-01,-7.964887541436108109e-02,8.746287188771391385e-02,-3.588788860417822801e-02,5.494899525937198964e-02,-5.666398344215261770e-03,1.047623887737416937e-01,2.814215150033713003e-02,8.529552298993790804e-02,1.010285066922938096e-01,-1.462966529186841488e-05,9.128202482463479428e-02,7.660146436087596211e-02,-1.621705599470774084e-02,7.887641424372218713e-02
6.800288538748823497e-02,4.230168261713720262e-02,-4.367032661261458643e-02,-7.924028145173345195e-02,-4.182296659690898366e-02,-3.174429796407826632e-02,-4.965265500295823475e-02,-5.297518896487368040e-02,1.823651936307299493e-02,-3.854055444357681187e-02,8.335719447985284747e-02,-6.691204071314825474e-02,5.338178731813639916e-02,1.711421015913563992e-02,-2.852628263758332644e-02,-4.194595548657197720e-02,-8.134082686453052158e-02,-4.380340154951117143e-02,-6.623126659549151418e-02,2.620090382268290205e-02,5.929758018645880230e-02,1.242183399101351622e-02,8.221271658042629549e-02,-2.624613819674342582e-02,7.271456714218060835e-02,8.116656875047970066e-02,2.573039099711172534e-02,-8.365156205113199323e-03,-5.108488451886451093e-02,1.051943642824874348e-01,-5.346880506700913555e-02,1.082393275708109920e-01,-3.122652614443120409e-02,-9.619094203196824899e-02,2.738639187115339546e-02,6.673094175197159805e-02,6.956105728956324397e-02,-4.655600550077613337e-02,3.739524477231555982e-02,-1.640758207059159202e-02,-4.151135585440580283e-02,7.796637850786089508e-02,-2.505288153130776768e-02,7.002459962739490673e-02,8.434308495010577056e-02,1.074381759417607357e-01,4.545431136796088123e-02,-9.055896746821617480e-03,6.893277330268858527e-02,-4.665613337805159244e-02,8.382860912983122748e-02,2.160730145950978112e-04,6.686349717894951583e-02,7.063124271266618681e-02,5.315105010393419982e-02,2.227567865809140443e-02,1.041287592615657009e-01,1.001749823773470938e-01,-1.109562216562140630e-01,3.821735833028684637e-02,-2.401858335521786514e-02,9.786558469448847219e-02,-8.222840668978415035e-02,9.378619324432492521e-02,-2.753604726100370922e-02,-1.002784973529065732e-01,1.100700698351005091e-01,2.780786667312869827e-03,-8.305182480229612862e-02,6.001433408081213033e-02,1.080521175115190663e-01,6.604331189481744968e-02,-1.031319309857118560e-01,6.436820468452815469e-02,4.240053596593124779e-02,-8.942211609428173114e-02,-2.154925823128972170e-02,3.933882972542016021e-02,-1.076124662754161382e-01,-3.247538536391633267e-03
8.687839097152923185e-02,-3.984881843183884359e-02,-1.008115713849074835e-01,-3.666804592518525807e-02,3.865204873208594877e-02,4.762124551857857546e-02,1.097508825740682592e-01,-8.836204411625414590e-02,3.437724904824500383e-02,5.834603870072198328e-02,-9.694023653399008039e-03,6.464290655409019037e-02,-9.675898874210774048e-02,-7.753155476907151733e-02,-5.420179106695777876e-02,-6.077635458490797393e-02,-1.691969394833238438e-02,1.003918237043766037e-01,-3.123362368516996793e-02,-6.908456666244423665e-03,-3.079235109956496297e-02,1.881672308538299629e-02,-8.379697331875264610e-02,7.081841842647895735e-02,1.523827928403414557e-02,-1.034699206873177790e-01,-8.113519317197900871e-02,-4.720373084348839648e-02,-6.246519476108197688e-02,-7.948706148648571057e-02,-7.646409562761274925e-02,1.184945661547555547e-02,6.981138123146743424e-02,5.286964010200276287e-02,-1.107936234729251929e-01,-3.176807411706327605e-02,1.131121686584043648e-02,8.522953797563075085e-02,-7.357788480553262289e-02,2.808722930995613890e-02,-1.014249329612015027e-01,-9.835948522936936722e-02,4.329158162239566884e-03,7.216740636059619518e-02,-8.223819439405422038e-02,4.479813360836509134e-02,-6.770265760956703516e-02,4.794600566929718699e-02,9.897013942261541353e-02,3.495114773291487648e-02,2.630020311951880921e-02,8.278129739846909474e-02,-8.532590835917265581e-02,-1.059660283535256847e-01,8.025301377375033962e-02,-3.536410719051363838e-02,7.500827604302463814e-02,3.731993479325581425e-02,-1.435566910184529060e-02,-1.700136137431390365e-03,9.688202145460282633e-02,2.163113994808167975e-02,-1.082129428178128516e-01,2.555198742904452730e-02,4.791721355275353061e-02,-1.042742130591874788e-01,1.332354263384287821e-02,8.299445575563639543e-02,6.094397319841027283e-02,-9.621453580761714364e-02,8.883784690740210988e-02,-4.505660015068527029e-03,8.660530580663799993e-02,2.700162648608235572e-02,-9.061203254346018865e-02,4.935868004112003993e-02,-2.175211120502171941e-02,-8.638972466036751174e-02,-7.514144072992064161e-02,-7.837515661182344051e-02
9.546698384716029162e-02,6.855705354018770681e-02,2.866831033296013409e-02,-2.672170924582512389e-02,6.120069397281930473e-02,-2.712962902302558377e-02,4.324553591514131851e-02,-7.808115412937585709e-02,6.284710759242713440e-02,-6.096804161469544792e-02,-2.622256100754621552e-02,-6.111429681640442174e-02,-7.806351749248881255e-02,6.812797995171253340e-02,-6.966948170897184489e-02,9.935953011421062853e-02,8.080674913268794113e-02,-3.163064278572466637e-02,2.564645913456563980e-02,4.765568693516612601e-03,5.720303424237195566e-02,9.947950281936526751e-02,-4.266829230271237255e-02,4.188026102670176082e-02,-1.653221893127813230e-02,4.140194485535823865e-02,-8.407999580666648820e-02,-1.548285818896011183e-02,-1.560482863218046190e-02,-6.196224269166748094e-02,1.017155926446070419e-01,4.771310851350783755e-02,-4.630449491695916298e-02,5.099632295992166664e-02,5.075482517040775382e-02,5.285924876229491226e-02,-9.826716923388741087e-02,-5.592103567685781373e-02,1.096267472589014247e-01,-5.522102972524602776e-02,4.667272985487667253e-02,-4.600792200548328714e-02,1.472371650858618486e-02,-6.921711141900155351e-02,3.396880886226172347e-02,7.557580396615559692e-02,1.128909281065642103e-02,-1.087295929828131363e-01,8.685610707547297693e-02,-7.303680792907114860e-02,1.017653743627585233e-01,9.547186707769093894e-02,8.204151616785375356e-02,3.470200922426890794e-02,8.634581762801478433e-02,-1.113209389861120058e-01,5.445175859585770634e-02,3.280958102348328215e-02,2.867600587983033453e-02,-5.301189540216159207e-02,-1.091113377862516914e-01,6.910114446527021448e-02,8.075584356678891518e-02,-7.536308326912727340e-02,3.782236744505711179e-02,4.971583332273196709e-02,-6.957519282498702065e-03,-6.753859071851871232e-02,4.682254846015297678e-02,-4.147131395364229284e-02,1.001255844469994827e-01,9.910945834778417396e-02,5.373925154674237537e-02,-2.692422039951336207e-02,-5.794784982959131497e-02,3.285810334114813019e-02,-3.162109773691153952e-02,-5.152004941554013534e-02,3.892034683689044559e-03,-3.664902198615005435e-02
1.065608321580160389e-01,-1.754673150458755521e-02,-8.158773247178188748e-02,2.069272337526861100e-02,7.725684796614382122e-02,3.516482703782407293e-02,1.036996500780707625e-01,9.559872946941162797e-02,-1.050148077896879695e-01,-9.767567866406688670e-02,-6.680333074899634516e-02,-1.081753238318268057e-01,-1.462961298743973085e-02,-2.375718586243303135e-02,1.006652440841080270e-01,2.868459332554625790e-02,-9.299330209223601040e-02,-8.202502955080856473e-02,7.406883122945483178e-02,-3.692613490183926928e-02,-9.793699351079047932e-02,-3.037185866815590718e-02,-2.285646188781392460e-02,-1.929573788551874197e-02,-9.859564882149234044e-02,3.258808685952725021e-02,-1.968819489147150686e-02,-1.076951946475576266e-01,4.274112790120465633e-02,-2.334770270259663508e-02,-2.185458475471967199e-02,9.989173952394712896e-02,-9.921018323532163063e-02,-5.695669452690031026e-02,-1.885799361856803705e-02,4.301414891126151274e-02,6.172104787632631817e-02,-8.361678144676665606e-03,7.372191843290899771e-02,8.503639832475022586e-02,4.441739152994535894e-02,-7.278135374444282685e-03,9.094705724169850625e-02,-1.115945969434916779e-01,-7.251897917538983884e-02,-5.737617681440338596e-02,-1.014416523963094195e-02,1.845212086974431717e-02,-4.536240360508159153e-02,-1.000404821705165315e-01,6.578572177522923337e-02,2.954351027613821195e-04,1.110620947765526834e-01,7.279017549369629081e-02,-1.149357034606106331e-02,4.799541004180250814e-02,-7.463784835088803360e-02,-5.698995125756020283e-03,3.329955516004504817e-02,-5.957281327986535535e-02,4.396614666955686590e-02,-9.218610663632048619e-02,-1.964068430900935483e-02,4.922314484094406778e-02,-6.077879675953240524e-02,6.877087379736683548e-02,-9.188135234010101626e-02,7.122279691882858754e-02,-9.375912492453611358e-02,-1.077120082689908900e-02,9.529528096060531361e-02,-3.030058400379660732e-02,6.945016576473392322e-02,-1.047170237550931193e-01,-6.367715107394476826e-02,1.582449380783583839e-02,8.867795419841599525e-02,5.298943844530985825e-02,9.430610628508835636e-02,-3.509851705246910120e-02
-4.154339115317438186e-02,1.063931664257320719e-01,-2.320845559819813275e-02,-6.389160396555312871e-02,9.120702558206107702e-02,9.376458744671145595e-02,-3.006949101951765513e-02,-1.095007946985771807e-01,8.320938128984203819e-02,6.033457351656990736e-02,-6.502148514820647873e-02,-1.012817097542845629e-01,-2.297782125482932154e-03,4.230750564200676245e-02,5.447721805900866687e-02,1.351061217905974443e-02,-1.035640690095753214e-01,-3.585407465283313444e-02,-9.462453755392803700e-02,-2.028373241562676788e-02,4.460038540503075133e-02,5.045694129352267659e-02,-8.895332203566374413e-03,-5.292363318073209713e-03,4.744414855112288887e-02,2.109541978458032499e-02,3.337218603798682709e-02,-8.717913221309392391e-02,-2.500674965207421840e-03,-7.871759692530416741e-02,8.284454956179870821e-02,-6.569708209710511948e-02,3.440696689825855498e-02,-2.801342391550751612e-02,-6.945674692961760488e-02,-3.433065944674643100e-02,-3.820777826996821919e-02,-7.660354641090030836e-02,1.837974574214959120e-02,8.563417101229360562e-02,-9.888087299637075833e-02,2.164040841322951991e-02,3.253931998419404975e-02,1.707889200126763707e-02,2.312982427845167860e-02,6.682053622763027556e-02,4.419010053190153969e-02,5.092006387986671573e-02,9.745368657190796313e-02,1.049327393231623828e-01,3.429887857869522161e-02,-8.899473361029680563e-02,4.760517248210296981e-02,-6.920302767686452305e-02,-8.254190857128435033e-02,-5.187641202227726706e-02,-4.156932026590649115e-02,8.146815025114517717e-02,-4.269674949201149317e-02,-7.634931509482957568e-02,-6.487928355906764921e-02,-9.781679935107802371e-02,-1.217442894378071780e-02,-8.442958251859714047e-02,-5.819752536742320292e-02,6.029168984388973140e-02,-8.695480287108270367e-02,-2.798069181406941455e-02,6.171482039152195731e-02,9.477259447885214017e-02,7.277473079162953551e-03,9.289329680882996154e-02,8.850991022710355538e-02,1.547060347187571502e-03,6.543369124281935012e-02,9.918550282532088980e-02,1.099302200777010491e-01,-8.369528566552150717e-02,6.786039651167474762e-02,1.021314924559093562e-01
7.368266700921522264e-03,-6.420547545434206194e-02,4.866969058707554252e-02,-7.161553919861057826e-02,-5.251190741798891781e-02,1.091372619318639464e-01,7.802502391328111631e-02,-2.060749261434443105e-02,2.329419126477405219e-02,1.068383092899904139e-03,2.746217466338661192e-02,8.915388720239132703e-02,-9.445248400292989566e-02,3.734580590851712973e-03,1.321521433666992922e-03,-2.095494254315645802e-02,-1.008995889195534595e-01,3.784236616691470656e-02,-5.534275242197853051e-02,6.871568804096006566e-02,2.530919485572646899e-02,-3.946070861144793107e-02,1.292118388057086377e-02,-3.320010244586233533e-02,8.219516629776156200e-03,-4.996607470332121298e-02,4.426897984591998680e-02,-1.518301951708446972e-02,8.330676734861612587e-02,-9.355556302910321420e-02,5.086236042203323010e-02,-5.798921778968998270e-02,-8.711536163293030766e-02,-2.889954443253856279e-04,5.303574554902439758e-02,3.991129101588258149e-02,8.722165498669513795e-02,7.918941019910867574e-02,-7.150562598267724487e-04,-1.082687549607349448e-01,2.213279616830208033e-02,-5.132465660117453005e-02,1.364441112935045088e-02,7.510206830729726502e-02,9.086849774360054866e-02,-9.471750257781291760e-02,-6.550029812382528183e-02,-7.065690047793073136e-02,-2.340136287005800328e-02,4.115627247021385465e-02,-4.009669720807674392e-02,-5.506971050402799384e-02,4.197592685124337808e-02,5.974171675378072560e-02,-6.722283111462817873e-02,9.111719742569428238e-02,-1.193416526425262331e-02,1.078150891459984662e-01,5.837970406854731120e-02,7.294373040042390066e-02,8.647501956738511131e-02,-8.320750617749940459e-02,6.450480535576552654e-02,-9.403810582992545852e-02,-8.749456347865952610e-02,-9.611284837102644640e-02,-7.995959706820271462e-02,6.817737410539233267e-02,-6.384750025730490108e-02,8.438847303100736885e-02,7.234215383895223339e-02,3.862036704106357188e-02,6.514075988043067748e-03,-6.985538045041711497e-02,2.382763560384599383e-02,1.083787401810401563e-01,1.032809736192254017e-02,-1.089231970118449827e-01,-6.742947418785734393e-02,3.094600638522879837e-02
-8.168662166011905756e-02,5.770344497413894963e-02,5.997214682812117975e-02,-2.436958208225046066e-02,2.593519231078295463e-04,-2.179777196503321704e-02,-7.296344781057884088e-02,-5.204115591122831369e-02,8.730103111584937292e-02,1.788131026559206319e-02,-4.701642591662211906e-02,-3.309058137886486395e-02,7.915536271614058428e-02,-3.588134157531966406e-02,1.082056094483847403e-01,-4.775719177272969712e-02,-1.734755221897582578e-02,-6.230237792753337556e-02,-3.647590042615469347e-02,-9.661824944093320988e-02,1.042008466358182450e-02,1.057296200112008977e-01,6.042593236377764160e-02,2.835415078957286353e-02,-5.862802372537728041e-02,-6.717931082215438353e-03,-8.518960628697720694e-02,3.228310692509860080e-02,-4.374643077640431171e-02,-1.784740449529699860e-02,3.252450321839754632e-02,7.275010775897056137e-02,-8.788148925809353973e-02,-2.758716314268769634e-02,5.374372776415567432e-02,-1.069196453445592498e-01,8.378485085661328824e-02,4.809314065121457482e-02,-1.325582891557465157e-02,7.209251798883399391e-03,2.099636912273380659e-02,-7.159222906153139311e-03,3.235592943266238364e-03,8.802303326356104851e-02,4.022066737327587363e-03,8.853469677889076739e-02,-8.983875802361954155e-02,-8.512861103667572482e-02,6.373914831857944996e-02,7.393140102168270500e-02,1.104666114594624604e-01,9.483872402526383194e-02,2.858045397250497457e-02,9.250168766614776106e-02,6.607653109654314239e-02,1.049398782553388476e-01,4.783789739752113829e-02,-8.508454992657735194e-02,-1.250806993094621608e-02,-1.254046427214194556e-02,7.019863506876268533e-02,-9.563045141421911127e-04,5.158348905361525433e-02,-1.570378804666920300e-02,2.114141408934230859e-02,2.469793682035429858e-02,-2.788133829001579814e-02,-5.092102074980401488e-02,-2.996289728018189033e-02,-2.854232311133342651e-02,8.142175490062350529e-02,-4.551811067522858190e-02,-5.200851162043855502e-02,5.692262888085500988e-02,-8.398123351722287799e-02,-6.840904711861869880e-02,4.149168278520007358e-02,-2.155394387208896603e-02,-3.089614314280975799e-02,7.541971893767496216e-02
-5.456320389278057625e-02,-8.073957926848859823e-02,5.364263900041447812e-03,7.714402245226069377e-02,-3.991999532015741425e-02,9.806206480680046411e-02,-1.902668478125871948e-03,-4.089745323749918032e-02,-1.313236286439625018e-03,-7.199821533813227648e-02,4.791749056351302105e-02,5.617337412471020558e-02,6.344866048596208008e-02,5.826642808093276255e-02,-3.627861373155629593e-02,6.312027112015192176e-02,8.983031834597142440e-02,8.998983153029160853e-02,-2.432692613213357710e-02,-8.168758804846079635e-02,9.359310824740176005e-02,1.119848805486903381e-01,-8.443226727868308190e-02,7.084254469214808225e-02,-1.138896859075925680e-02,-6.622045259698304542e-02,7.193656439978049315e-03,-9.702210622590853872e-02,-4.001001039494462425e-02,-1.004147994609015486e-02,1.103670029504985745e-01,-8.789873393864738871e-02,5.776746121773686932e-02,-5.184040401842836265e-02,3.212946025001266886e-02,-2.010174771080732933e-02,1.699509538322224343e-03,7.392177788751777209e-03,-2.491319654342990381e-02,9.913561341762847090e-02,1.355005299264460186e-02,-5.778613579878146000e-02,-1.162886002896015500e-02,3.999930844809067298e-02,-5.135412566781821092e-02,1.036376267204596746e-01,4.676207413427502929e-02,7.018549210846544706e-02,3.671969325147814850e-02,5.571206491931806476e-02,-6.730466195664620843e-03,-7.336861132110449046e-02,-3.821783084891759025e-02,-1.589636359980593425e-02,9.571242688858432046e-02,4.000593100600503133e-02,-2.734891470816189912e-02,-1.020859475591269355e-01,1.103445381537265929e-01,9.169901347747484721e-02,-1.386725576398698846e-02,-1.297288059800043823e-02,7.082626835287207656e-02,-1.957950725853294105e-02,-7.606340183027217317e-02,-4.700326321290734799e-02,1.024296454479434598e-01,8.568231068081499924e-02,1.616619484713338953e-02,2.529821091254090895e-02,-6.129862845385736919e-03,-6.406298888089842491e-02,-8.690893556236942152e-02,-9.595157719623050377e-03,4.185824520240767621e-02,8.477324443559870748e-02,4.727125321219669690e-02,-1.575835107595761203e-02,-9.056158492017314654e-02,8.447990146767882236e-02
